Challenge Name,Category,Solved/Attempted by,Solve time
lactf23-one-more-time-pad,crypto,LS,2023-02-11 11:49:39.942000
lactf23-clt1,crypto,LS,2023-02-11 11:51:34.193000
lactf23-clt2,crypto,LS,2023-02-11 11:52:46.648000
lactf23-greek,crypto,LS,2023-02-11 11:53:52.250000
lactf23-guess_the_bit,crypto,"LS, Hisoka",2023-02-11 12:02:45.193000
lactf23-ravin-cryptosystem,crypto,LS,2023-02-11 12:23:53.099000
lactf23-hill-easy,crypto,"LS, Hisoka",2023-02-11 17:04:42.222000
lactf23-hidden_sheets,misc,Lu513n,2023-02-11 13:08:23.952000
lactf23-rut_roh_relro,pwn,"spektre, fr1gh7",2023-02-11 16:35:13.703000
lactf23-switcheroo,reverse,"AmunRha, k1n0r4",2023-02-11 15:39:16.761000
lactf23-stuff,pwn,"k1R4, spektre, fr1gh7, DarkKnight, silverf3lix",Nil
lactf23-rut-roh-relro,pwn,"spektre, silverf3lix",Nil
lactf23-rick-roll,pwn,"fr1gh7, spektre",2023-02-11 18:54:21.082000
lactf23-hill-hard,crypto,"LS, Hisoka, victim1307, Abhishek Bharadwaj, silverf3lix",Nil
lactf23-uuid_hell,web,Lu513n,2023-02-11 18:04:38.061000
lactf23-hptla,web,"Lu513n, Aneesh",2023-02-11 22:56:17.394000
lactf23-gatekeep,pwn,fr1gh7,2023-02-11 18:57:07.814000
lactf23-bot,pwn,fr1gh7,2023-02-11 18:57:37.661000
lactf23-hacker_notes,misc,"w3!rd5h4rk, Azr43lKn1ght, fr1gh7, g4rud4, LS, Hisoka, nandita sangeeth, k1n0r4, Z_Pacifist, Abhishek Bharadwaj, silverf3lix",Nil
lactf23-snek,reverse,"k1n0r4, AmunRha, Barla Abhishek, Ad0lphus, silverf3lix",Nil
lactf23-metaverse,web,Z_Pacifist,2023-02-11 22:47:46.580000
lactf23-85_reasons_why,web,"L0xm1, Z_Pacifist",2023-02-11 22:48:56.282000
lactf23-discord_l34k,misc,"Hisoka, Z_Pacifist",2023-02-11 23:10:10.735000
lactf23-csp,web,Aneesh,2023-02-11 23:55:06.734000
lactf23-queue,web,"Lu513n, Aneesh",2023-02-12 00:22:35.334000
lactf23-redact,pwn,"spektre, DarkKnight",2023-02-12 11:35:25.805000
