Challenge Name,Category,Solved/Attempted by,Solve time
kalmarctf24-symmetry_3,['pwn'],"b4tmite, justk1r4, spektr.e, heartstoller, silence_, _r0r1_",Nil
kalmarctf24-beautify-me,['pwn'],"justk1r4, heartstoller, b4tmite, spektr.e, silence_, _r0r1_",Nil
kalmarctf24-cracking_the_casino,['crypto'],"arch_zero, aerosol.",2024-03-16 14:16:10.904000
kalmarctf24-ez_v2,['web'],z_pacifist,2024-03-16 13:04:00.318000
kalmarctf24-badass_server_for_hypertext,['web'],"exigent07, lu513n, ma1f0y_, avntka, l0x.me, luc_f3r, r0h1t.pxh, k0w4lsk1_, z_pacifist, alfin, winters0x168, sk4d",Nil
kalmarctf24-symmetry_1,['reverse'],"b4tmite, justk1r4, heartstoller, retr0ds, kndn, k1n0r4, silence_, spektr.e, tricky_ninja, aerosol., the.m3chanic, hisoka.fr",Nil
kalmarctf24-maestro,['pwn'],"justk1r4, b4tmite, silence_, spektr.e, _r0r1_",Nil
kalmarctf24-filestore,['web'],"z_pacifist, alfin, ma1f0y_, luc_f3r, l0x.me",2024-03-16 15:27:06.124000
kalmarctf24-re-cracking_the_casino,['crypto'],"aerosol., ls.exe, arch_zero",Nil
kalmarctf24-no-excuses,['web'],"luc_f3r, z_pacifist, avntka, l0x.me, ma1f0y_, lu513n, sk4d, alfin, winters0x168",Nil
kalmarctf24-futuristic_secret_storage,['misc'],"heartstoller, justk1r4, silence_, sp3p3x",Nil
kalmarctf24-one-key-to-rule-them-all,['web'],"luc_f3r, avntka, l0x.me, ma1f0y_, alfin, winters0x168, z_pacifist, lu513n, sk4d",Nil
kalmarctf24-blind-suid,['pwn'],"justk1r4, heartstoller, spektr.e, silence_, tourpran, b4tmite, _r0r1_",Nil
kalmarctf24-is_it_down,['web'],"winters0x168, ma1f0y_, z_pacifist, lu513n, avntka, sk4d, luc_f3r",Nil
