Challenge Name,Category,Solved/Attempted by,Solve time
hackthevote24-comma-club,['pwn'],"silence_, heartstoller",2024-11-02 10:24:54.768000
hackthevote24-zerovote,['crypto'],"aerosol., sans8475",2024-11-02 16:20:53.112000
hackthevote24-graph2,['forensics'],"kr4z31n, __m1m1__, jl_24, gh0stkn1ght, rudraagh",Nil
hackthevote24-small_snake,['forensics'],"kr4z31n, __m1m1__, jl_24, gh0stkn1ght, rudraagh",Nil
hackthevote24-comma-club-revenge,['pwn'],"silence_, heartstoller",2024-11-02 10:39:03.513000
hackthevote24-pole-vault,['web'],"k0w4lzk1, alfin3313, h3ri0s, exigent07, z_pacifist, lu513n, ma1f0y_",Nil
hackthevote24-graph-1,['web'],"k0w4lzk1, h3ri0s, exigent07, z_pacifist, luc_f3r, lu513n, ma1f0y_, alfin3313",Nil
hackthevote24-jmi,['pwn'],"silence_, theb4tmite, spektr.e, heartstoller",Nil
