Challenge Name,Category,Solved/Attempted by,Solve time
htbunictf21-arachnoid,pwn,k1R4,2021-11-19 19:15:00.585000
htbunictf21-robot-factory,pwn,"k1R4, shravya, Nikhil, sourag, DarkKnight, Pwn_Solo, Ritvik, aDHIxx, careless_finch",Nil
htbunictf21-steamdriver,pwn,"k1R4, Nikhil, sourag, shravya, DarkKnight, Pwn_Solo, Ritvik, aDHIxx, careless_finch",Nil
htbunictf21-slippy,web,"Sk4d00.sh, Aneesh, Rohit Narayanan M",2021-11-19 20:25:41.083000
htbunictf21-goodgames-user,misc,InvictusGamer,2021-11-20 18:11:11.553000
htbunictf21-peel_back_the_layers,forensics,careless_finch,2021-11-19 19:10:09.592000
htbunictf21-steamcoin,web,"Sk4d00.sh, Aneesh, Rohit Narayanan M, Sayooj B Kumar, yadhu, Az3z3l, Cap-k, careless_finch",Nil
htbunictf21-analyticalengine,web,"Sk4d00.sh, Az3z3l, Cap-k, Sayooj B Kumar, Aneesh, careless_finch",Nil
htbunictf21-strike_back,forensics,"a3x3k, Chetak, Ary, P4BLØ",2021-11-19 19:21:35.423000
htbunictf21-steam,forensics,"a3x3k, Chetak, Ary, P4BLØ, careless_finch, d3liri0us",Nil
htbunictf21-upgrades,reverse,D3v1L,2021-11-19 19:46:15.731000
htbunictf21-thevault,reverse,AmunRha,2021-11-19 19:49:35.487000
htbunictf21-pneumaticvalidator,reverse,"7h3M0nk, AmunRha, D3v1L, Ad0lphus, fug1t1ve, Barla Abhishek, careless_finch",Nil
htbunictf21-spacepirates,crypto,careless_finch,2021-11-19 21:31:20.969000
htbunictf21-oracleleaks,crypto,"careless_finch, Vishvesh_R, ph03n1x, Abhishek Bharadwaj, 2TAP",Nil
htbunictf21-waitinglist,crypto,"careless_finch, Vishvesh_R, ph03n1x, Abhishek Bharadwaj, 2TAP",Nil
htbunictf21-insane-bolt,misc,Rohit Narayanan M,2021-11-20 02:28:46.564000
htbunictf21-objectuser,misc,"InvictusGamer, 7h3M0nk, f4lc0n",2021-11-20 00:20:52.745000
htbunictf21-outoftime,misc,Hyperi0n,2021-11-20 17:08:59.908000
htbunictf21-mechanicalmadness,reverse,"AmunRha, D3v1L, careless_finch",Nil
htbunictf21-tree-of-danger,misc,"Sk4d00.sh, Aneesh, AmunRha, careless_finch, a3x3k, Rohit Narayanan M, Ad0lphus, Chetak",Nil
htbunictf21-sigma-tech,misc,"Sk4d00.sh, a3x3k, Aneesh, Rohit Narayanan M, careless_finch",Nil
