Challenge Name,Category,Solved/Attempted by,Solve time
googlectf23-under-construction,['web'],Aneesh,2023-06-24 00:04:02.989000
googlectf23-postviewer-v2,['web'],"Aneesh, Winters, alfin, Lu513n, sk4d, Luc1f3r, L0xm1, z_pacifist, Av4nth1ka, Sayooj B Kumar",Nil
googlectf23-lcg,['crypto'],ls.exe,2023-06-24 02:02:16.677000
googlectf23-mine_the_gap,['misc'],"ls.exe, gh0stkn1ght, w3!RD5h4rk, B1u33, sp3p3x, Azr43lKn1ght, Hisoka, z_pacifist, Av4nth1ka, alfin, L0xm1",Nil
googlectf23-write_flag_where,['pwn'],"spektre, rori",2023-06-24 10:55:11.417000
googlectf23-mytls,['crypto'],"d1sc0, APN, ls.exe, Hisoka, dhN, Sans, Abhishek Bharadwaj",Nil
googlectf23-biohazard,['web'],"L0xm1, z_pacifist, Av4nth1ka, Aneesh, Winters, Luc1f3r, Lu513n, sk4d, Sayooj B Kumar, alfin",Nil
googlectf23-zermatt,['reverse'],"AmunRha, retr0ds, k1n0r4",2023-06-24 18:20:58.004000
googlectf23-old_school,['reverse'],"AmunRha, shinobu5005, k1n0r4, retr0ds, th3mech4n1c, Sherlock Cheezu",2023-06-25 19:39:05.230000
googlectf23-mhk2,['crypto'],"Sans, Hisoka, ls.exe, APN",Nil
googlectf23-write_flag_where2,['pwn'],"rori, spektre",2023-06-24 12:55:38.372000
googlectf23-ubf,['pwn'],"tourpran, spektre",Nil
googlectf23-kconcat,['pwn'],k1R4,Nil
googlectf23-write_flag_where3,['pwn'],"k1R4, spektre, rori",2023-06-25 16:49:12.598000
googlectf23-noteninja,['web'],"alfin, Av4nth1ka, L0xm1, z_pacifist, Winters, Aneesh, sk4d, Lu513n, Luc1f3r",Nil
googlectf23-papapapa,['misc'],"z_pacifist, sp3p3x, w3!RD5h4rk, Aneesh, Azr43lKn1ght, B1u33, spektre, L0xm1, Av4nth1ka, gh0stkn1ght",Nil
googlectf23-npc,['misc'],"Lu513n, Aneesh",2023-06-25 01:34:45.467000
googlectf23-veggie_soda,['web'],"Winters, Av4nth1ka, sk4d, z_pacifist, Luc1f3r, alfin, L0xm1",Nil
googlectf23-symatrix,['misc'],"w3!RD5h4rk, sp3p3x, gh0stkn1ght, jarvis",2023-06-25 16:17:03.149000
googlectf23-primes,['crypto'],"APN, d1sc0, ls.exe, Sans, Hisoka, victim1307, dhN",Nil
googlectf23-gradebook,['pwn'],"k1R4, spektre, rori",Nil
