Challenge Name,Category,Solved/Attempted by,Solve time
hsctf21-queen-of-the-hill,crypto,"Rithvik, Abhishek Bharadwaj",2021-06-15 06:14:55.722000
hsctf21-lsblue,misc,"Abhishek Bharadwaj, Rithvik",2021-06-15 06:20:10.710000
hsctf21-aptenodytes-forsteri,crypto,"Abhishek Bharadwaj, Rithvik",2021-06-15 06:24:35.531000
hsctf21-opisthocomus-hoazin,crypto,"Abhishek Bharadwaj, Rithvik",2021-06-15 06:31:47.430000
hsctf21-norightclick,web,Aneesh,2021-06-15 06:56:08.394000
hsctf21-grading,web,Aneesh,2021-06-15 09:47:13.854000
hsctf21-geographic-mapping,misc,a3X3k,2021-06-15 21:13:01.588000
hsctf21-warmup,reverse,Barla Abhishek,2021-06-15 08:22:30.599000
hsctf21-sneks,reverse,"Barla Abhishek, fugitive",2021-06-15 13:16:16.243000
hsctf21-stonks,pwn,arsenelupwn,2021-06-15 09:39:17.159000
hsctf21-use-after,pwn,"arsenelupwn, Nikhil, k1R4, sourag, DarkKnight, Ritvik, Pwn_Solo",Nil
hsctf21-messageboard,web,Aneesh,2021-06-15 10:33:24.386000
hsctf21-gelcode,pwn,"k1R4, DarkKnight",2021-06-16 15:33:28.056000
hsctf21-houseofsice,pwn,"DarkKnight, sourag",2021-06-15 13:45:42.269000
hsctf21-multi,reverse,Barla Abhishek,2021-06-15 13:15:49.458000
hsctf21-scrambler,reverse,"Barla Abhishek, fugitive, AmunRha, 4d0lphu5",2021-06-15 21:37:57.876000
hsctf21-seeded-randomizer,misc,Rohit Narayanan M,2021-06-15 12:08:12.360000
hsctf21-not-really-math,misc,careless_finch,2021-06-15 11:03:43.394000
hsctf21-extended-fibonacci,misc,"careless_finch, Aneesh",2021-06-15 12:29:20.187000
hsctf21-audio_frequency,misc,"Goutham, a3X3k, Sampath, Aneesh, Rohit Narayanan M, Sk4d00.sh, AmunRha, 4d0lphu5, Abhishek Bharadwaj, Rithvik",Nil
hsctf21-zkp,misc,"Rohit Narayanan M, Aneesh, d3liri0us, Sampath, a3X3k, AmunRha",Nil
hsctf21-cbrother1,misc,"Rohit Narayanan M, Aneesh, careless_finch, Sk4d00.sh, a3X3k, AmunRha, Barla Abhishek, k1R4",Nil
hsctf21-regulus-satrapa,crypto,Majin,2021-06-15 20:15:57.349000
hsctf21-canislupus,crypto,Majin,2021-06-15 20:13:29.243000
hsctf21-cyano,crypto,Majin,2021-06-15 20:55:55.301000
hsctf21-digitsofpi,web,Aneesh,2021-06-16 09:11:51.358000
hsctf21-regulus-regulus,crypto,"Abhishek Bharadwaj, 2TAP, Majin, a3X3k, Rithvik, careless_finch",Nil
hsctf21-pallets-of-gold,misc,Rithvik,2021-06-16 11:22:00.069000
hsctf21-glass-windows,misc,Rithvik,2021-06-16 11:22:27.869000
hsctf21-geographic-mapping-2,misc,"a3X3k, Sampath",2021-06-16 20:49:26.597000
hsctf21-cbrother2,misc,"a3X3k, Rohit Narayanan M, Sk4d00.sh",Nil
hsctf21-hcs,reverse,"Barla Abhishek, 4d0lphu5, fugitive, AmunRha, D3v1L",Nil
hsctf21-regulus-calendula,crypto,"Abhishek Bharadwaj, a3X3k, Majin",Nil
hsctf21-regulus-ignicapilla,crypto,"Abhishek Bharadwaj, Majin",Nil
hsctf21-cyanocitta-cristata-cyanotephra-but-fixed,crypto,careless_finch,2021-06-17 01:38:03.113000
hsctf21-bigblind,web,Aneesh,2021-06-17 10:58:02.953000
hsctf21-extended-fibonacci-sequence-2,misc,careless_finch,2021-06-17 10:05:44.053000
hsctf21-hopscotch,misc,careless_finch,2021-06-17 10:40:39.211000
hsctf21-class-meets,misc,careless_finch,2021-06-17 13:56:05.494000
hsctf21-digitsofpi2,misc,careless_finch,2021-06-19 00:42:20.223000
hsctf21-agelaius-phoeniceus,crypto,"careless_finch, Abhishek Bharadwaj",2021-06-17 21:27:18.124000
hsctf21-bucep,crypto,"Majin, Abhishek Bharadwaj, 2TAP, a3X3k",Nil
