Challenge Name,Category,Solved/Attempted by,Solve time
squarectf22-ez-pwn-1,pwn,spektre,2022-11-19 09:13:42.687000
squarectf22-alex,web,yadhu,2022-11-19 08:54:17.046000
squarectf22-emoji_hunt,misc,"L0xm1, Z_Pacifist, alfin, LS, Azr43lKn1ght, Hisoka",2022-11-19 16:33:52.356000
squarectf22-xark,web,yadhu,2022-11-19 09:16:55.393000
squarectf22-ez-pwn-2,pwn,k1R4,2022-11-19 11:16:21.592000
squarectf22-roplike_easy,pwn,"spektre, Claire de lune, k1R4, fr1gh7, DarkKnight, Ritvik",Nil
squarectf22-nojs,web,"Lu513n, Aneesh, yadhu, alfin",2022-11-19 21:21:25.015000
squarectf22-ez-re-1,reverse,retr0ds,2022-11-19 09:52:48.821000
squarectf22-blind,web,"Lu513n, alfin, sk4d, Z_Pacifist, L0xm1, Av4nth1ka, Aneesh, yadhu",Nil
squarectf22-dev,web,"yadhu, sk4d, alfin, Z_Pacifist, L0xm1, Aneesh, Av4nth1ka, Lu513n, komi",Nil
squarectf22-payment_terminal,misc,Z_Pacifist,2022-11-19 11:49:33.189000
squarectf22-3-item-menu,pwn,"spektre, fr1gh7",2022-11-19 20:51:39.801000
squarectf22-roplike_medium,pwn,"spektre, k1R4, fr1gh7, Claire de lune, DarkKnight",Nil
squarectf22-roplike_hard,pwn,"spektre, Claire de lune, k1R4, DarkKnight, Ritvik",Nil
squarectf22-hard_copy,reverse,"LS, Abhishek Bharadwaj, victim1307, Barla Abhishek, Hisoka",2022-11-20 02:56:34.949000
squarectf22-right_there,reverse,"retr0ds, Barla Abhishek",2022-11-19 20:53:35.030000
squarectf22-three_item_menu,pwn,Pavani,Nil
squarectf22-yet_another_reversing_activity,reverse,"Barla Abhishek, k1n0r4",2022-11-19 18:53:43.098000
