Challenge Name,Category,Solved/Attempted by,Solve time
cryptoctf21-farm,crypto,Majin,2021-07-31 04:15:07.881000
cryptoctf21-keybase,crypto,"chandu-kona, Majin",2021-07-30 22:39:27.171000
cryptoctf21-saltnpepper,crypto,Majin,2021-07-31 04:03:25.699000
cryptoctf21-titu,crypto,chandu-kona,2021-07-31 05:14:57.057000
cryptoctf21-rima,crypto,Majin,2021-07-31 05:31:49.249000
cryptoctf21-hamul,crypto,"Pavani Poluru, Rithvik, Abhishek Bharadwaj, ph03n1x, Majin, Vishvesh",Nil
cryptoctf21-hypernormal,crypto,"Pavani Poluru, ph03n1x, Vishvesh, Abhishek Bharadwaj, careless_finch, Rithvik, Majin",Nil
cryptoctf21-onlude,crypto,"ph03n1x, Majin, Abhishek Bharadwaj, Rithvik, careless_finch, Vishvesh",Nil
cryptoctf21-ferman,crypto,"Abhishek Bharadwaj, Rithvik, Pavani Poluru",Nil
cryptoctf21-triplet,crypto,"Pavani Poluru, Majin",Nil
cryptoctf21-symbols,crypto,"Rithvik, Abhishek Bharadwaj",2021-07-31 19:21:59.834000
cryptoctf21-triplets,crypto,"ph03n1x, careless_finch, Pavani Poluru, Majin, Vishvesh, 2TAP",Nil
