Challenge Name,Category,Solved/Attempted by,Solve time
ironctf-team1-math_gone_wrong,['misc'],arch_zero,2024-10-05 12:00:23.331000
ironctf-team1-same_but_different,['crypto'],arch_zero,2024-10-05 12:00:27.683000
ironctf-team1-secret_note,['web'],"exigent07, arch_zero",Nil
ironctf-team1-cereal_shop,['web'],exigent07,2024-10-05 19:43:45.857000
ironctf-team1-randompixels,['forensics'],rudraagh,2024-10-05 13:30:03.657000
ironctf-team1-gameofhunt,['forensics'],rudraagh,2024-10-05 15:22:30.377000
ironctf-team1-treasure_hunt,['android'],"rudraagh, arch_zero",2024-10-06 06:23:39.432000
ironctf-team1-introspection,['pwn'],arch_zero,2024-10-05 14:11:57.325000
ironctf-team1-rivest_shamir_adleman_1,['crypto'],arch_zero,2024-10-05 15:29:40.744000
ironctf-team1-self,['reverse'],"kndn, the.m3chanic, exigent07",Nil
ironctf-team1-uncrackablezip,['forensics'],rudraagh,2024-10-05 16:12:49.088000
ironctf-team1-mango,['web'],exigent07,2024-10-05 17:00:45.153000
ironctf-team1-dantzigs_puzzle,['crypto'],arch_zero,2024-10-05 18:59:50.287000
ironctf-team1-rivest_shamir_adleman_2,['crypto'],arch_zero,2024-10-05 19:08:47.056000
ironctf-team1-loan_app,['web'],exigent07,2024-10-05 19:21:46.507000
ironctf-team1-hack_em_all,['misc'],"rudraagh, arch_zero",2024-10-05 22:14:39.252000
ironctf-team1-johns_cryptic_stories,['misc'],"arch_zero, rudraagh",2024-10-05 21:29:21.396000
ironctf-team1-beautiful_fortress,['osint'],"arch_zero, rudraagh, exigent07",Nil
ironctf-team1-fire_in_the_base_camp,['android'],"arch_zero, rudraagh",2024-10-06 04:53:18.403000
ironctf-team1-jwt_hunt,['web'],exigent07,2024-10-05 23:51:53.290000
ironctf-team1-air_messages,['forensics'],rudraagh,2024-10-06 00:24:07.539000
ironctf-team1-b64siteviewer,['web'],exigent07,2024-10-06 00:45:26.423000
ironctf-team1-movie_review,['web'],exigent07,2024-10-06 09:32:55.794000
ironctf-team1-algebra_exam,['crypto'],"arch_zero, exigent07, rudraagh",2024-10-06 09:58:14.727000
ironctf-team1-8-ball-game,['forensics'],"rudraagh, exigent07",Nil
